"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PI 36:2"," [M-H]-@5.98",182128.323351054,151836.85010263,211984.842776692,285136.004926193,182128.323351054,249085.483983685,311795.647667657,311795.647667657,285136.004926193,139579.628641828,249085.483983685,220351.947479556,151836.85010263,228644.813185374,190894.456675333,336573.855192415,132036.420915596,174821.754738674,121044.482007913,190894.456675333,151836.85010263,190894.456675333,101591.649877395,101591.649877395,93754.3318697047,249085.483983685,174821.754738674,104314.230063418,182128.323351054,93754.3318697047,166169.787073282,211984.842776692,211984.842776692,145525.564021415,132036.420915596,109331.860803225,132036.420915596,166169.787073282,174821.754738674,296763.152977115,145525.564021415,151836.85010263,121044.482007913,139579.628641828,93754.3318697047,101591.649877395,98514.3900552676,166169.787073282,211984.842776692,174821.754738674,190894.456675333,174821.754738674,166169.787073282,190894.456675333,190894.456675333,8.19235922335453
"PC 36:1"," [M-Ac-H]-@7.26",394714.949936202,311795.647667657,296763.152977115,328266.746833452,336573.855192415,285136.004926193,336573.855192415,394714.949936202,375529.627625284,472144.840490419,472144.840490419,472144.840490419,375529.627625284,472144.840490419,375529.627625284,472144.840490419,702224.346138206,394714.949936202,512788.22308561,432887.007589272,328266.746833452,285136.004926193,563651.214799404,512788.22308561,411292.898500065,296763.152977115,362490.366727177,336573.855192415,328266.746833452,220351.947479556,311795.647667657,328266.746833452,285136.004926193,311795.647667657,362490.366727177,285136.004926193,328266.746833452,362490.366727177,328266.746833452,352004.975271914,228644.813185374,220351.947479556,311795.647667657,336573.855192415,617257.682346834,296763.152977115,352004.975271914,362490.366727177,394714.949936202,394714.949936202,394714.949936202,328266.746833452,432887.007589272,411292.898500065,375529.627625284,8.35416033123933
"PE 37:3"," [M-H]-@6.93",58724.6142706174,48136.539803773,41786.3781778188,47292.6383602812,48136.539803773,43832.3602661799,44573.6204245312,45678.3541423267,56448.536332226,29833.3524965028,37335.188332672,35604.7529681929,43832.3602661799,48136.539803773,52530.7338662063,32818.1265976948,38297.9517129432,41786.3781778188,63471.4515910202,36175.8079706462,45678.3541423267,56448.536332226,35604.7529681929,34816.2292933379,43832.3602661799,54000.7873822487,62449.6329820844,74339.1387505421,76887.4647095449,60342.0065430414,43832.3602661799,55222.1279283342,63471.4515910202,47292.6383602812,34816.2292933379,41786.3781778188,39833.3047734115,69382.8734553005,55222.1279283342,58724.6142706174,48136.539803773,41786.3781778188,52530.7338662063,38995.8923045246,38995.8923045246,48136.539803773,39833.3047734115,39833.3047734115,47292.6383602812,47292.6383602812,50170.0351653354,56448.536332226,48136.539803773,44573.6204245312,44573.6204245312,8.43008959786846
"PC 38:3"," [M-Ac-H]-@7.11",296763.152977115,394714.949936202,228644.813185374,174821.754738674,328266.746833452,267537.008867386,267537.008867386,211984.842776692,249085.483983685,362490.366727177,285136.004926193,296763.152977115,267537.008867386,296763.152977115,352004.975271914,285136.004926193,228644.813185374,375529.627625284,659799.530305578,375529.627625284,375529.627625284,296763.152977115,328266.746833452,296763.152977115,296763.152977115,166169.787073282,228644.813185374,190894.456675333,285136.004926193,411292.898500065,145525.564021415,190894.456675333,199872.206548552,394714.949936202,139579.628641828,151836.85010263,211984.842776692,311795.647667657,296763.152977115,336573.855192415,432887.007589272,394714.949936202,336573.855192415,375529.627625284,311795.647667657,563651.214799404,336573.855192415,96213.6882275837,296763.152977115,296763.152977115,311795.647667657,362490.366727177,336573.855192415,336573.855192415,362490.366727177,8.53455425806589
"PA 38:2"," [M-H]-@6.51",17295.4484780253,38297.9517129432,24086.534067023,21875.7054352157,13767.4155586639,52530.7338662063,24086.534067023,36175.8079706462,12796.5625080866,23275.8576896441,20397.3985975092,25359.4961376173,19551.2850426047,12964.3948766442,18227.3106571733,14159.4172870317,18546.9651133156,18996.1980238552,17295.4484780253,16977.7126066437,13942.5319546468,18546.9651133156,25359.4961376173,38995.8923045246,18546.9651133156,63471.4515910202,42899.5234995226,38297.9517129432,9827.58516510342,58724.6142706174,35604.7529681929,14541.282991194,19551.2850426047,28562.8753300234,31811.2018101496,15924.7504294567,29833.3524965028,41786.3781778188,26386.6191432758,39833.3047734115,52530.7338662063,21875.7054352157,34816.2292933379,35604.7529681929,26386.6191432758,54000.7873822487,44573.6204245312,17653.0468328609,28562.8753300234,29833.3524965028,26154.9063350395,26154.9063350395,26154.9063350395,24927.793808888,22765.2892577217,8.76158274277866
"PC 38:1"," [M-Ac-H]-@7.82",20694.7584137579,24086.534067023,20960.3514526219,20397.3985975092,26154.9063350395,26386.6191432758,28036.3954852253,37335.188332672,28562.8753300234,36175.8079706462,30921.7774279654,44573.6204245312,20397.3985975092,43832.3602661799,32818.1265976948,25359.4961376173,62449.6329820844,35604.7529681929,47292.6383602812,24927.793808888,26154.9063350395,21875.7054352157,37335.188332672,37335.188332672,29833.3524965028,20694.7584137579,20960.3514526219,21469.6889966221,26154.9063350395,22765.2892577217,15924.7504294567,15924.7504294567,17653.0468328609,23275.8576896441,19551.2850426047,17653.0468328609,20694.7584137579,33712.1593854565,36175.8079706462,25359.4961376173,28562.8753300234,22765.2892577217,30921.7774279654,24086.534067023,42899.5234995226,22765.2892577217,23275.8576896441,26975.7613843969,30921.7774279654,26975.7613843969,28562.8753300234,24927.793808888,26975.7613843969,24359.1009633871,24927.793808888,8.76515455742703
"PE 35:2"," [M-H]-@6.74",77856.7261190995,101591.649877395,62449.6329820844,151836.85010263,64793.5896416226,85302.2070384946,76887.4647095449,101591.649877395,70760.904738422,34816.2292933379,47292.6383602812,45678.3541423267,71869.8109222765,52530.7338662063,63471.4515910202,62449.6329820844,37335.188332672,48136.539803773,62449.6329820844,56448.536332226,42899.5234995226,121044.482007913,33288.4448987544,47292.6383602812,41786.3781778188,129151.795798432,211984.842776692,199872.206548552,145525.564021415,145525.564021415,174821.754738674,151836.85010263,182128.323351054,55222.1279283342,69382.8734553005,50170.0351653354,89756.1928241146,126004.307551344,145525.564021415,145525.564021415,76887.4647095449,121044.482007913,139579.628641828,93754.3318697047,43832.3602661799,109331.860803225,121044.482007913,132036.420915596,104314.230063418,98514.3900552676,104314.230063418,101591.649877395,93754.3318697047,87717.4768339602,82573.7838642449,8.80465422305328
"PC 38:2"," [M-Ac-H]-@7.32",62960.5422865523,92550.4934219696,55835.3321302801,57586.5753014217,61395.8197625629,57586.5753014217,92550.4934219696,86509.8419362274,88736.8348290374,73104.4748364093,81349.3992591729,100053.019966331,64132.5206163214,94984.0100486442,106823.045433321,55835.3321302801,170495.770905978,75613.3017300435,86509.8419362274,81349.3992591729,88736.8348290374,75613.3017300435,135808.024778712,94984.0100486442,130594.108357014,44202.9903453556,71315.3578303493,90551.4238991746,71315.3578303493,90551.4238991746,75613.3017300435,65783.1966248215,70071.8890968613,75613.3017300435,106823.045433321,55835.3321302801,123524.394779629,148681.207062023,130594.108357014,127578.051674888,130594.108357014,78990.8703866002,81349.3992591729,97364.0391414256,111608.90019572,142552.596331621,88736.8348290374,106823.045433321,88736.8348290374,106823.045433321,90551.4238991746,86509.8419362274,90551.4238991746,81349.3992591729,86509.8419362274,8.87737901437762
"PG 38:2"," [M-H]-@6.32",3514.42337190523,6692.07812720161,3944.63350248391,5081.82969265839,2744.74108536457,6124.59842367946,6220.53409162898,6612.71816521373,4568.04361430066,7468.91020537391,6030.59166744479,6820.23597199196,4684.86472175451,5868.92201781126,7958.68099521296,6220.53409162898,6030.59166744479,5658.69577603727,10390.2614376092,3820.181791235,5868.92201781126,6030.59166744479,7581.25015341629,6820.23597199196,4167.15954181807,14541.282991194,13942.5319546468,2921.18181952142,5722.81358738548,5444.24300290601,10807.0903027805,7243.7404663457,4928.67225282779,7581.25015341629,6820.23597199196,5081.82969265839,7243.7404663457,6692.07812720161,7842.77379494768,5936.64649159397,5722.81358738548,8337.67239004813,7342.00216429879,8420.87075083541,4989.00768591836,5722.81358738548,4282.32971112297,9098.52542038267,5153.13534799435,5153.13534799435,5153.13534799435,5936.64649159397,4456.48694168206,5370.91325114622,4748.28122391277,9.08968429330702
"plasmenyl-PE 36:3"," [M-H]-@6.99",151836.85010263,145525.564021415,139579.628641828,109331.860803225,174821.754738674,126004.307551344,126004.307551344,109331.860803225,151836.85010263,126004.307551344,126004.307551344,109331.860803225,132036.420915596,129151.795798432,151836.85010263,129151.795798432,151836.85010263,166169.787073282,220351.947479556,132036.420915596,174821.754738674,126004.307551344,151836.85010263,151836.85010263,166169.787073282,113885.939588216,267537.008867386,109331.860803225,174821.754738674,129151.795798432,101591.649877395,126004.307551344,126004.307551344,113885.939588216,145525.564021415,139579.628641828,182128.323351054,109331.860803225,98514.3900552676,98514.3900552676,101591.649877395,101591.649877395,132036.420915596,121044.482007913,166169.787073282,113885.939588216,101591.649877395,93754.3318697047,126004.307551344,121044.482007913,132036.420915596,151836.85010263,132036.420915596,113885.939588216,129151.795798432,9.13862461229249
"PE 41:5"," [M-H]-@7.52",5370.91325114622,6543.25764471686,5484.76882944373,10807.0903027805,2809.51919385145,3660.25599297855,6543.25764471686,5658.69577603727,5444.24300290601,8058.29143969921,8868.25204713259,8674.60542344305,11469.547672019,6220.53409162898,6893.99101869691,18227.3106571733,8580.54116734748,9827.58516510342,4989.00768591836,10807.0903027805,13525.5969603434,10807.0903027805,12964.3948766442,13222.5141074643,11106.5995383829,4282.32971112297,6692.07812720161,4078.29456265301,5252.24897141774,4502.5501483236,4684.86472175451,5868.92201781126,13942.5319546468,8674.60542344305,7342.00216429879,8420.87075083541,6369.13933549184,4213.9000763739,6030.59166744479,1338.71237844698,3264.9740364125,8580.54116734748,9250.64966236269,3241.97360008065,8868.25204713259,3371.24020338599,9652.2881630867,10390.2614376092,8058.29143969921,8868.25204713259,7342.00216429879,7958.68099521296,6543.25764471686,7581.25015341629,7662.26575393545,9.22469119874761
"PG 42:8"," [M-H]-@5.27",20960.3514526219,28562.8753300234,17295.4484780253,13222.5141074643,12796.5625080866,15403.1035120041,20694.7584137579,21469.6889966221,20960.3514526219,38297.9517129432,21875.7054352157,23275.8576896441,26975.7613843969,30921.7774279654,29833.3524965028,26386.6191432758,24927.793808888,37335.188332672,13767.4155586639,20397.3985975092,33288.4448987544,18227.3106571733,38297.9517129432,30921.7774279654,24359.1009633871,18227.3106571733,28562.8753300234,18546.9651133156,30921.7774279654,13525.5969603434,17653.0468328609,8420.87075083541,6612.71816521373,28036.3954852253,28562.8753300234,12184.9155840296,15403.1035120041,31811.2018101496,25359.4961376173,33288.4448987544,20960.3514526219,34816.2292933379,29833.3524965028,40898.1228379609,38297.9517129432,24927.793808888,24086.534067023,21469.6889966221,25359.4961376173,22339.1385149186,22339.1385149186,24086.534067023,23275.8576896441,28562.8753300234,26386.6191432758,9.33706097762507
"PA 40:4"," [M-H]-@6.51",38297.9517129432,58724.6142706174,44573.6204245312,22765.2892577217,29833.3524965028,76887.4647095449,26975.7613843969,38995.8923045246,23275.8576896441,55222.1279283342,41786.3781778188,43832.3602661799,38995.8923045246,18996.1980238552,25359.4961376173,41786.3781778188,24359.1009633871,40898.1228379609,43832.3602661799,33712.1593854565,31811.2018101496,48136.539803773,39833.3047734115,58724.6142706174,30921.7774279654,93754.3318697047,56448.536332226,44573.6204245312,18996.1980238552,104314.230063418,40898.1228379609,24086.534067023,33712.1593854565,66772.8036080204,41786.3781778188,38297.9517129432,40898.1228379609,55222.1279283342,44573.6204245312,50170.0351653354,80125.0146541009,58724.6142706174,66772.8036080204,55222.1279283342,45678.3541423267,80125.0146541009,77856.7261190995,29833.3524965028,39833.3047734115,48136.539803773,40898.1228379609,35604.7529681929,39833.3047734115,38995.8923045246,41786.3781778188,9.3435920914746
"PE 33:1"," [M-H]-@6.59",7175.47660733322,5936.64649159397,10560.0202811424,13525.5969603434,9652.2881630867,16511.7738776391,9098.52542038267,15924.7504294567,6692.07812720161,7581.25015341629,13767.4155586639,10213.8036292411,9827.58516510342,6369.13933549184,13942.5319546468,11976.4592245101,7958.68099521296,9652.2881630867,6124.59842367946,7842.77379494768,6893.99101869691,7662.26575393545,9250.64966236269,12184.9155840296,8674.60542344305,11692.1262614862,8201.64304747211,9827.58516510342,7468.91020537391,9652.2881630867,9389.09614175612,5722.81358738548,4167.15954181807,9098.52542038267,8674.60542344305,8337.67239004813,4928.67225282779,8201.64304747211,5252.24897141774,8201.64304747211,8337.67239004813,5583.55899821461,6692.07812720161,7045.24217979703,7045.24217979703,5936.64649159397,7958.68099521296,7045.24217979703,8674.60542344305,7958.68099521296,9652.2881630867,7662.26575393545,8201.64304747211,9098.52542038267,7468.91020537391,9.45731535061308
"PC 31:1"," [M-Ac-H]-@6.05",7468.91020537391,9652.2881630867,6289.33066001893,5583.55899821461,9250.64966236269,8337.67239004813,6458.12179229517,6289.33066001893,9389.09614175612,5658.69577603727,5314.72626670759,6030.59166744479,3190.93733642942,6458.12179229517,8201.64304747211,11469.547672019,6893.99101869691,6612.71816521373,20397.3985975092,6692.07812720161,7842.77379494768,8058.29143969921,8580.54116734748,8580.54116734748,7662.26575393545,17653.0468328609,9098.52542038267,6289.33066001893,10213.8036292411,11976.4592245101,8868.25204713259,8058.29143969921,4621.09206757743,7958.68099521296,7662.26575393545,12796.5625080866,7045.24217979703,6820.23597199196,9098.52542038267,13525.5969603434,9389.09614175612,12362.8544060816,7468.91020537391,11692.1262614862,7468.91020537391,9250.64966236269,10213.8036292411,11692.1262614862,6612.71816521373,6820.23597199196,6289.33066001893,4989.00768591836,6369.13933549184,6124.59842367946,6369.13933549184,9.47691083359816
"PE 40:5"," [M-H]-@7.19",472144.840490419,336573.855192415,472144.840490419,411292.898500065,375529.627625284,296763.152977115,296763.152977115,352004.975271914,328266.746833452,411292.898500065,362490.366727177,328266.746833452,394714.949936202,394714.949936202,328266.746833452,702224.346138206,432887.007589272,472144.840490419,617257.682346834,512788.22308561,512788.22308561,336573.855192415,432887.007589272,472144.840490419,336573.855192415,563651.214799404,512788.22308561,375529.627625284,375529.627625284,432887.007589272,352004.975271914,394714.949936202,352004.975271914,267537.008867386,352004.975271914,411292.898500065,336573.855192415,328266.746833452,362490.366727177,220351.947479556,220351.947479556,328266.746833452,512788.22308561,328266.746833452,352004.975271914,472144.840490419,375529.627625284,472144.840490419,336573.855192415,411292.898500065,375529.627625284,375529.627625284,362490.366727177,328266.746833452,311795.647667657,9.52392844990419
"PC 42:10"," [M-Ac-H]-@5.70",43832.3602661799,38995.8923045246,33712.1593854565,24359.1009633871,40898.1228379609,69382.8734553005,69382.8734553005,24086.534067023,36175.8079706462,26975.7613843969,44573.6204245312,71869.8109222765,33712.1593854565,37335.188332672,38995.8923045246,96213.6882275837,39833.3047734115,54000.7873822487,71869.8109222765,42899.5234995226,69382.8734553005,31811.2018101496,60342.0065430414,71869.8109222765,80125.0146541009,77856.7261190995,23275.8576896441,16977.7126066437,29833.3524965028,43832.3602661799,24086.534067023,31811.2018101496,21875.7054352157,41786.3781778188,38995.8923045246,48136.539803773,41786.3781778188,38995.8923045246,47292.6383602812,33712.1593854565,42899.5234995226,43832.3602661799,38995.8923045246,38297.9517129432,50170.0351653354,40898.1228379609,32818.1265976948,30921.7774279654,40898.1228379609,34816.2292933379,32818.1265976948,34816.2292933379,30921.7774279654,32818.1265976948,37335.188332672,9.52816158980316
"PA 40:6"," [M-H]-@5.78",126004.307551344,174821.754738674,249085.483983685,129151.795798432,126004.307551344,352004.975271914,139579.628641828,267537.008867386,85302.2070384946,285136.004926193,220351.947479556,182128.323351054,249085.483983685,101591.649877395,139579.628641828,80125.0146541009,93754.3318697047,190894.456675333,89756.1928241146,98514.3900552676,77856.7261190995,151836.85010263,129151.795798432,249085.483983685,126004.307551344,285136.004926193,126004.307551344,267537.008867386,87717.4768339602,211984.842776692,285136.004926193,113885.939588216,129151.795798432,220351.947479556,220351.947479556,87717.4768339602,145525.564021415,211984.842776692,93754.3318697047,182128.323351054,267537.008867386,129151.795798432,166169.787073282,182128.323351054,132036.420915596,249085.483983685,285136.004926193,98514.3900552676,151836.85010263,166169.787073282,151836.85010263,139579.628641828,174821.754738674,182128.323351054,174821.754738674,9.54604585312653
